county;year;crmrte;prbarr;prbconv;prbpris;avgsen;polpc;density;taxpc;west;central;urban;pctmin80;wcon;wtuc;wtrd;wfir;wser;wmfg;wfed;wsta;wloc;mix;pctymle;d82;d83;d84;d85;d86;d87;lcrmrte;lprbarr;lprbconv;lprbpris;lavgsen;lpolpc;ldensity;ltaxpc;lwcon;lwtuc;lwtrd;lwfir;lwser;lwmfg;lwfed;lwsta;lwloc;lmix;lpctymle;lpctmin;clcrmrte;clprbarr;clprbcon;clprbpri;clavgsen;clpolpc;cltaxpc;clmix
15;82;0,020005;0,444706;0,37037;0,442857;9,48;0,000847;0,302425;23,057812;0;0;0;61,054001;188,536957;169,683258;179,184326;263,951721;188,34259;200,529999;347,440002;265,440002;204,610001;0,303681;0,087408;1;0;0;0;0;0;-3,911788;-0,810342;-0,993253;-0,814508;2,249184;-7,073503;-1,195922;3,138005;5,239294;5,133934;5,188415;5,575766;5,238263;5,300964;5,850592;5,581389;5,321106;-1,191777;-2,437169;4,111759;0,174261;-0,019048;-0,439867;-0,099381;0,071029;-0,116715;0,063866;0,205174
15;83;0,014209;0,383607;0,820513;0,604167;10,95;0,000885;0,305278;25,774738;0;0;0;61,054001;181,422348;2129,12085;178,222382;320,512817;182,735809;207,669998;344,48999;269,429993;215,550003;0,205534;0,084208;0;1;0;0;0;0;-4,253866;-0,958137;-0,197826;-0,503905;2,393339;-7,029742;-1,186532;3,249395;5,200828;7,663465;5,183032;5,769922;5,208042;5,33595;5,842065;5,596309;5,373193;-1,582146;-2,474465;4,111759;-0,342078;-0,147795;0,795427;0,310604;0,144155;0,043761;0,11139;-0,390368
15;84;0,016346;0,345714;0,487603;0,457627;7,52;0,000934;0,303852;26,605526;0;0;0;61,054001;160,256409;320,512817;181,096924;336,071686;167,887665;211,470001;360,26001;281,559998;228,240005;0,186441;0,08108;0;0;1;0;0;0;-4,113772;-1,062143;-0,718254;-0,781701;2,017566;-6,97597;-1,191216;3,281119;5,076775;5,769922;5,199032;5,817325;5,123295;5,354083;5,886826;5,640346;5,430398;-1,679642;-2,512321;4,111759;0,140094;-0,104007;-0,520428;-0,277796;-0,375773;0,053772;0,031724;-0,097496
15;85;0,016013;0,423977;0,565517;0,47561;16,68;0,00089;0,305278;67,581573;0;0;0;61,054001;210,748154;325,0271;193,817963;326,923065;172,318726;217,009995;380,329987;317,339996;261,01001;0,285714;0,078271;0;0;0;1;0;0;-4,134323;-0,858076;-0,570015;-0,743157;2,81421;-7,024693;-1,186532;4,213336;5,350664;5,783908;5,26692;5,789725;5,149346;5,379943;5,941039;5,759974;5,564559;-1,252763;-2,547572;4,111759;-0,020551;0,204067;0,148239;0,038544;0,796644;-0,048724;0,932217;0,426879
15;86;0,019446;0,419277;0,626437;0,412844;12;0,000937;0,302425;33,260635;0;0;0;61,054001;230,769226;328,947357;203,851059;373,412994;210,655075;231,279999;405,700012;260,149994;282,649994;0,269113;0,076274;0;0;0;0;1;0;-3,940109;-0,869223;-0,467707;-0,884685;2,484907;-6,972657;-1,195922;3,504375;5,441418;5,795898;5,317389;5,922685;5,350222;5,443629;6,005614;5,561258;5,644209;-1,312623;-2,573429;4,111759;0,194214;-0,011147;0,102308;-0,141528;-0,329304;0,052037;-0,708961;-0,05986
15;87;0,020281;0,392111;0,769231;0,507692;10,64;0,001035;0,300999;34,003036;0;0;0;61,054001;253,59256;353,218201;199,237701;356,125366;206,281601;235,050003;416,48999;370,619995;297,130005;0,234957;0,074305;0;0;0;0;0;1;-3,898051;-0,93621;-0,262364;-0,67788;2,36462;-6,873112;-1,20065;3,52645;5,535729;5,867086;5,294498;5,875283;5,329242;5,459798;6,031862;5,915177;5,69417;-1,448353;-2,599571;4,111759;0,042058;-0,066987;0,205343;0,206805;-0,120286;0,099545;0,022075;-0,135729
17;81;0,018647;0,483986;0,463235;0,460317;7,93;0,001327;0,349261;24,735121;0;0;0;40,389;162,6483;279,941589;178,464203;202,429153;161,216034;235,610001;319,779999;226,580002;199,029999;0,338095;0,085953;0;0;0;0;0;0;-3,982075;-0,725699;-0,769521;-0,77584;2,070653;-6,624699;-1,051937;3,208224;5,09159;5,634581;5,184388;5,31039;5,082745;5,462178;5,767633;5,423098;5,293456;-1,084428;-2,45396;3,698557;;;;;;;;
17;82;0,021159;0,420155;0,476015;0,387597;5,5;0,001345;0,349261;24,067345;0;0;0;40,389;166,191833;289,089996;173,392181;217,121582;162,152939;255,619995;338,700012;219,720001;204,179993;0,288;0,084344;1;0;0;0;0;0;-3,855709;-0,867132;-0,742306;-0,947789;1,704748;-6,611383;-1,051937;3,180856;5,113143;5,666738;5,155556;5,380457;5,08854;5,543692;5,825115;5,392354;5,319002;-1,244795;-2,472851;3,698557;0,126367;-0,141432;0,027215;-0,171949;-0,365905;0,013316;-0,027368;-0,160367
17;83;0,020291;0,3632;0,546256;0,427419;9,93;0,001299;0,348123;25,501032;0;0;0;40,389;165,623856;1320,512817;172,240799;238,521164;182,264542;283,190002;355,359985;223,729996;190,149994;0,157407;0,082674;0;1;0;0;0;0;-3,897553;-1,012802;-0,604668;-0,84999;2,295561;-6,646422;-1,0552;3,238719;5,109719;7,185775;5,148893;5,474458;5,205459;5,646118;5,873131;5,41044;5,247813;-1,848918;-2,492846;3,698557;-0,041844;-0,14567;0,137638;0,097799;0,590813;-0,035039;0,057863;-0,604123
17;84;0,017928;0,422383;0,581197;0,404412;7,18;0,001262;0,350398;28,175304;0;0;0;40,389;165,26442;306,222443;185,43956;259,875275;196,153839;297,230011;356,429993;249,929993;210,429993;0,259091;0,081045;0;0;1;0;0;0;-4,021414;-0,861843;-0,542665;-0,905321;1,971299;-6,675018;-1,048685;3,338446;5,107547;5,724312;5,222729;5,560202;5,278899;5,694506;5,876138;5,521181;5,349153;-1,350576;-2,51275;3,698557;-0,123861;0,150959;0,062002;-0,055331;-0,324261;-0,028595;0,099727;0,498342
17;85;0,019696;0,464463;0,30605;0,453488;9,69;0,001367;0,350398;30,73238;0;0;0;40,389;174,82518;299,700287;190,501221;249,750244;201,888855;290,700012;377,220001;269,76001;219,350006;0,344444;0,079655;0;0;0;1;0;0;-3,927345;-0,766873;-1,184007;-0,790787;2,271094;-6,594903;-1,048685;3,425317;5,163786;5,702783;5,249659;5,520462;5,307717;5,672292;5,932828;5,597533;5,390669;-1,065822;-2,530055;3,698557;0,094069;0,094969;-0,641341;0,114535;0,299795;0,080115;0,086871;0,284754
17;86;0,018588;0,395257;0,62;0,395161;7,56;0,001433;0,350398;33,031826;0;0;0;40,389;185,505814;324,675323;200,654938;258,323761;200,918488;307,959991;379,899994;299,420013;280,940002;0,249383;0,078656;0;0;0;0;1;0;-3,985245;-0,928219;-0,478036;-0,928462;2,022871;-6,548223;-1,048685;3,497472;5,223086;5,782825;5,301587;5,554214;5,302899;5,72997;5,939908;5,701848;5,638141;-1,388767;-2,54267;3,698557;-0,0579;-0,161346;0,705971;-0,137675;-0,248223;0,04668;0,072155;-0,322944
17;87;0,030429;0,251599;0,436441;0,436893;7,32;0,001298;0,350398;34,962036;0;0;0;40,389;193,643158;346,601074;202,959473;268,336304;208,251984;339,76001;389,51001;322,059998;278,390015;0,218182;0,077692;0;0;0;0;0;1;-3,492362;-1,379919;-0,829102;-0,828067;1,99061;-6,647231;-1,048685;3,554263;5,266017;5,848175;5,313006;5,592241;5,338749;5,828239;5,96489;5,774738;5,629023;-1,522426;-2,555008;3,698557;0,492882;-0,4517;-0,351066;0,100395;-0,032261;-0,099009;0,056791;-0,13366
19;81;0,022534;0,326196;0,505792;0,40458;9,56;0,00193;0,433721;53,866825;0;0;0;24,311701;207,100586;450,230347;144,747726;211,472382;174,047028;419,459991;375,850006;238,669998;205,690002;0,206373;0,082494;0;0;0;0;0;0;-3,792739;-1,120257;-0,68163;-0,904906;2,257588;-6,250318;-0,835354;3,986515;5,333205;6,109759;4,974992;5,354095;5,159326;6,038968;5,92919;5,475082;5,32637;-1,578069;-2,495035;3,190958;;;;;;;;
19;82;0,018378;0,189313;1,12903;0,435714;8,26;0,001936;0,453488;56,802685;0;0;0;24,311701;225,22522;489,003754;139,99411;211,538467;194,195709;428,160004;368,820007;265,380005;187,419998;0,106419;0,082204;1;0;0;0;0;0;-3,99659;-1,664354;0,121359;-0,830769;2,111425;-6,247116;-0,790786;4,039584;5,417101;6,19237;4,9416;5,354407;5,268867;6,059497;5,910309;5,581163;5,233352;-2,240372;-2,498555;3,190958;-0,203851;-0,544097;0,802989;0,074137;-0,146163;0,003202;0,053069;-0,662303
19;83;0,014527;0,232283;0,855932;0,356436;10,37;0,002173;0,476744;62,590233;0;0;0;24,311701;233,216095;139,492294;151,669525;244,631699;218,48674;477,160004;359,839996;211,690002;223,910004;0,043121;0,081939;0;1;0;0;0;0;-4,231767;-1,459799;-0,155564;-1,031601;2,338917;-6,131513;-0,740775;4,136609;5,451965;4,938009;5,021704;5,499754;5,386725;6,167852;5,88566;5,355123;5,411244;-3,143742;-2,501777;3,190958;-0,235177;0,204555;-0,276923;-0,200831;0,227492;0,115602;0,097025;-0,90337
19;84;0,013686;0,217308;1,04425;0,457627;8,16;0,001948;0,504651;108,015663;0;0;0;24,311701;224,406311;552,056519;158,021759;249,200684;223,523972;492,51001;403,76001;206,960007;244,75;0,042084;0,081595;0;0;1;0;0;0;-4,291382;-1,52644;0,043299;-0,781701;2,099244;-6,241147;-0,683888;4,682276;5,413458;6,313651;5,062733;5,518259;5,409519;6,199515;6,000821;5,332526;5,500237;-3,168084;-2,505992;3,190958;-0,059615;-0,066641;0,198863;0,2499;-0,239673;-0,109634;0,545667;-0,024342
19;85;0,012851;0,291667;1,22078;0,356383;7,85;0,001874;0,530233;74,154984;0;0;0;24,311701;255,598831;582,778748;162,20665;282,104248;221,663071;517,630005;426,730011;221,330002;275,350006;0,053892;0,080878;0;0;0;1;0;0;-4,354326;-1,232142;0,19949;-1,031749;2,060513;-6,279616;-0,63444;4,306157;5,543609;6,367807;5,088871;5,642277;5,401158;6,249261;6,056151;5,399655;5,618043;-2,920769;-2,514807;3,190958;-0,062944;0,294297;0,156191;-0,250048;-0,038731;-0,038469;-0,376119;0,247314
19;86;0,017434;0,244819;0,84127;0,36478;6,74;0,001784;0,555814;59,508602;0;0;0;24,311701;247,218796;594,494324;165,664032;283,968353;246,447479;533,830017;408,630005;246,429993;275,970001;0,082749;0,078943;0;0;0;0;1;0;-4,04935;-1,407236;-0,172843;-1,008461;1,90806;-6,328886;-0,587322;4,086121;5,510274;6,387711;5,109962;5,648863;5,507149;6,280077;6,01281;5,507078;5,620292;-2,491944;-2,53903;3,190958;0,304976;-0,175094;-0,372333;0,023288;-0,152454;-0,04927;-0,220036;0,428825
19;87;0,022157;0,16286;1,22561;0,333333;10,34;0,002024;0,576744;61,152512;0;0;0;24,311701;260,138092;613,226074;191,245224;290,514099;266,093414;567,059998;403,149994;258,329987;299,440002;0,053347;0,077132;0;0;0;0;0;1;-3,809615;-1,814864;0,203439;-1,098613;2,33602;-6,202556;-0,550356;4,113371;5,561213;6,418734;5,253557;5,671652;5,583848;6,340465;5,999309;5,554238;5,701914;-2,930932;-2,562233;3,190958;0,239735;-0,407628;0,376281;-0,090153;0,42796;0,12633;0,02725;-0,438988
21;81;0,035035;0,262854;0,291417;0,541096;9,43;0,001801;2,461305;25,49358;1;0;1;9,62444;231,922577;346,762665;183,743179;256,536926;217,289063;275,75;381,160004;274,200012;224,419998;0,074005;0,079568;0;0;0;0;0;0;-3,351413;-1,336156;-1,233;-0,614159;2,243896;-6,319208;0,900692;3,238427;5,446404;5,84864;5,213539;5,547273;5,381228;5,619494;5,943219;5,613858;5,413519;-2,603629;-2,531146;2,264306;;;;;;;;
21;82;0,03679;0,240573;0,297741;0,565517;7,01;0,001769;2,485584;24,504072;1;0;1;9,62444;241,853012;369,214264;197,056671;285,118774;237,954224;293,619995;393,660004;291,589996;238,059998;0,064318;0,078961;1;0;0;0;0;0;-3,30254;-1,424732;-1,211531;-0,570015;1,947338;-6,337398;0,910508;3,198839;5,48833;5,911377;5,283491;5,652906;5,472078;5,682286;5,975488;5,675349;5,472523;-2,743912;-2,538805;2,264306;0,048873;-0,088575;0,021469;0,044144;-0,296558;-0,01819;-0,039587;-0,140282
21;83;0,036607;0,245824;0,307129;0,611714;8,89;0,001679;2,497724;28,441284;1;0;1;9,62444;247,787613;1165,393188;202,762024;301,659119;251,256287;311,459991;411,519989;295,98999;249,979996;0,077846;0,078366;0;1;0;0;0;0;-3,307518;-1,403139;-1,180487;-0,49149;2,184927;-6,389753;0,91538;3,347842;5,512572;7,060814;5,312033;5,709298;5,526474;5,741271;6,019857;5,690326;5,521381;-2,553017;-2,546368;2,264306;-0,004978;0,021592;0,031044;0,078524;0,237589;-0,052356;0,149002;0,190895
21;84;0,03844;0,250543;0,296778;0,559499;8,06;0,001772;2,52352;29,683155;1;0;1;9,62444;262,515259;410,653442;207,643448;299,5625;267,439636;333,589996;449,820007;318,149994;245,699997;0,080872;0,077789;0;0;1;0;0;0;-3,25867;-1,384125;-1,214771;-0,580714;2,086914;-6,335534;0,925655;3,39058;5,570309;6,01775;5,335823;5,702323;5,588894;5,809913;6,108848;5,762523;5,504111;-2,514882;-2,553761;2,264306;0,048849;0,019015;-0,034284;-0,089223;-0,098013;0,05422;0,042738;0,038136
21;85;0,04133;0,258131;0,272985;0,469854;9,88;0,001913;2,555387;45,852718;1;0;1;9,62444;262,634125;421,664886;217,640961;315,972992;283,192841;344,25;460,940002;341,470001;241,350006;0,08885;0,076782;0;0;0;1;0;0;-3,186176;-1,354288;-1,298338;-0,755333;2,290513;-6,258926;0,938204;3,825434;5,570762;6,044211;5,382847;5,755657;5,646128;5,841368;6,133268;5,83326;5,486248;-2,420807;-2,566781;2,264306;0,072493;0,029837;-0,083568;-0,17462;0,203599;0,076608;0,434855;0,094075
21;86;0,044164;0,248385;0,288191;0,413534;11,01;0,001872;2,579666;40,033249;1;0;1;9,62444;289,086731;419,700165;219,642975;331,6409;290,305603;366,109985;471,029999;370,890015;281,429993;0,078978;0,074468;0;0;0;0;1;0;-3,119841;-1,392775;-1,244132;-0,883016;2,398804;-6,280818;0,94766;3,68971;5,666727;6,039541;5,392004;5,804053;5,670934;5,902934;6,154922;5,915905;5,639884;-2,538587;-2,59739;2,264306;0,066335;-0,038487;0,054207;-0,127682;0,108291;-0,021892;-0,135724;-0,11778
21;87;0,043736;0,23476;0,334701;0,429072;10,62;0,00183;2,602428;52,626293;1;0;1;9,62444;313,473755;433,857971;228,174026;363,767059;318,363525;378,899994;496,130005;381,299988;335,359985;0,062893;0,072197;0;0;0;0;0;1;-3,129595;-1,449192;-1,094518;-0,846131;2,362739;-6,303669;0,956445;3,963216;5,747715;6,072717;5,430109;5,896514;5,763194;5,937272;6,206838;5,943586;5,815205;-2,766319;-2,628353;2,264306;-0,009754;-0,056416;0,149614;0,036885;-0,036065;-0,022851;0,273505;-0,227732
23;81;0,031918;0,194303;0,28884;0,439394;9,45;0,001425;1,452381;17,688126;1;0;0;7,93198;194,652908;322,852325;165,680466;248,296005;221,49057;243,139999;379,309998;249,190002;226,039993;0,087379;0,09018;0;0;0;0;0;0;-3,444601;-1,638336;-1,241882;-0,822359;2,246015;-6,553661;0,373204;2,872894;5,271218;5,777195;5,110061;5,514622;5,40038;5,493638;5,938354;5,518216;5,420712;-2,437504;-2,405947;2,070903;;;;;;;;
23;82;0,029021;0,286639;0,277419;0,47093;6,38;0,001369;1,470238;18,245087;1;0;0;7,93198;203,073013;336,832214;179,220718;263,647644;236,508896;251,490005;407,540009;269,649994;258,709991;0,082041;0,089983;1;0;0;0;0;0;-3,539732;-1,249532;-1,282226;-0,753046;1,853168;-6,594011;0,385424;2,903896;5,313566;5,819585;5,188618;5,574614;5,465986;5,527403;6,010139;5,597125;5,555708;-2,500536;-2,408138;2,070903;-0,095131;0,388805;-0,040344;0,069313;-0,392847;-0,04035;0,031002;-0,063032
23;83;0,028616;0,280522;0,307309;0,356757;6,63;0,001373;1,468254;18,51124;1;0;0;7,93198;227,358841;1109,036621;181,146164;286,731262;250,258652;283,079987;419,48999;273,089996;283,730011;0,071393;0,089767;0;1;0;0;0;0;-3,553775;-1,271103;-1,179901;-1,0307;1,891605;-6,590408;0,384074;2,918378;5,426529;7,011247;5,199304;5,658545;5,522495;5,64573;6,03904;5,609801;5,648023;-2,639557;-2,41054;2,070903;-0,014043;-0,021572;0,102325;-0,277655;0,038437;0,003603;0,014482;-0,139021
23;84;0,02755;0,334615;0,310345;0,393519;6,07;0,001364;1,484127;19,888422;1;0;0;7,93198;246,491379;378,68808;195,518555;294,004242;269,192047;300,100006;434,540009;292,690002;253,580002;0,093586;0,089529;0;0;1;0;0;0;-3,591753;-1,094775;-1,170071;-0,932626;1,803359;-6,597143;0,394827;2,990138;5,507327;5,936713;5,275655;5,683594;5,595425;5,704116;6,074288;5,679114;5,535679;-2,368878;-2,413192;2,070903;-0,037977;0,176328;0,009831;0,098075;-0,088246;-0,006735;0,07176;0,270679
23;85;0,02931;0,287442;0,294498;0,472527;5,66;0,001404;1,501984;20,912012;1;0;0;7,93198;240,993179;363,744781;197,860733;315,867706;282,315887;303,809998;458,859985;319,609985;276,75;0,094705;0,088762;0;0;0;1;0;0;-3,529844;-1,246734;-1,222483;-0,74966;1,733424;-6,568337;0,406787;3,040324;5,484769;5,896452;5,287563;5,755323;5,643027;5,716403;6,128745;5,767101;5,623115;-2,356992;-2,421793;2,070903;0,061909;-0,151959;-0,052412;0,182966;-0,069935;0,028806;0,050186;0,011886
23;86;0,025625;0,304577;0,322971;0,385027;4,68;0,001388;1,507936;24,314465;1;0;0;7,93198;259,263;387,304993;201,415634;317,401031;293,757172;313,040009;463,73999;344,820007;296,839996;0,093157;0,086369;0;0;0;0;1;0;-3,664195;-1,188831;-1,130193;-0,954442;1,543298;-6,579603;0,410742;3,191072;5,557843;5,959212;5,305371;5,760166;5,682754;5,746331;6,139324;5,843022;5,693193;-2,373469;-2,449121;2,070903;-0,134351;0,057903;0,09229;-0,204781;-0,190126;-0,011266;0,150748;-0,016477
23;87;0,026984;0,289121;0,40378;0,365957;7,07;0,001461;1,511905;29,082804;1;0;0;7,93198;284,988983;400,739838;213,184006;325,0271;315,024231;327,450012;463,670013;361,209991;308,320007;0,084006;0,083978;0;0;0;0;0;1;-3,612526;-1,24091;-0,906885;-1,005239;1,95586;-6,528559;0,41337;3,370147;5,652451;5,993312;5,362155;5,783908;5,75265;5,791336;6,139173;5,88946;5,731138;-2,476861;-2,4772;2,070903;0,051669;-0,052079;0,223308;-0,050798;0,412562;0,051044;0,179075;-0,103392
25;81;0,036069;0,255969;0,458955;0,617886;9,06;0,001585;2,406593;18,937586;0;1;0;15,0998;226,244339;280,722015;176,687027;247,54744;218,821869;224,940002;411,140015;274,570007;242,809998;0,068004;0,083775;0;0;0;0;0;0;-3,322333;-1,362699;-0,778803;-0,481451;2,203869;-6,447373;0,878212;2,941149;5,421616;5,637365;5,17438;5,511602;5,388258;5,415833;6,018934;5,615206;5,492279;-2,688188;-2,479624;2,714681;;;;;;;;
25;82;0,037092;0,256811;0,43385;0,626374;8,25;0,001612;2,450549;19,719141;0;1;0;15,0998;239,867661;319,193848;194,638092;263,132019;245,431808;225,550003;418,230011;295,170013;264,25;0,077862;0,082722;1;0;0;0;0;0;-3,294362;-1,359415;-0,835056;-0,467808;2,110213;-6,430162;0,896312;2,98159;5,480087;5,765799;5,271142;5,572656;5,503019;5,418542;6,036032;5,687551;5,576896;-2,552816;-2,492265;2,714681;0,027971;0,003284;-0,056253;0,013644;-0,093656;0,017211;0,040441;0,135371
25;83;0,031214;0,291217;0,372064;0,598007;7,38;0,001685;2,478022;21,832508;0;1;0;15,0998;259,138031;1378,986816;191,169785;286,910675;258,434296;271,959991;441,279999;298,459991;276,839996;0,06723;0,081672;0;1;0;0;0;0;-3,466895;-1,233687;-0,988689;-0,514153;1,998774;-6,385746;0,907461;3,0834;5,557361;7,229105;5,253162;5,659171;5,554642;5,605655;6,08968;5,698636;5,62344;-2,699634;-2,505046;2,714681;-0,172533;0,125728;-0,153633;-0,046345;-0,11144;0,044415;0,10181;-0,146818
25;84;0,029444;0,277323;0,41555;0,554839;8,15;0,001653;2,510989;26,468939;0;1;0;15,0998;269,867035;357,314911;204,839401;308,105865;271,602325;284,019989;451,920013;328,170013;290,059998;0,073852;0,080657;0;0;1;0;0;0;-3,525265;-1,282572;-0,878152;-0,589077;2,098018;-6,405284;0,920677;3,275972;5,597929;5,878617;5,322226;5,730443;5,604339;5,649045;6,113505;5,793532;5,670088;-2,605688;-2,517554;2,714681;-0,05837;-0,048886;0,110537;-0,074925;0,099244;-0,019538;0,192572;0,093946
25;85;0,030507;0,282043;0,453287;0,544529;6,85;0,001608;2,532967;29,412935;0;1;0;15,0998;282,190643;373,247437;204,275925;326,745941;283,324005;287,640015;464,940002;359,480011;309,970001;0,071827;0,079486;0;0;0;1;0;0;-3,489783;-1,265696;-0,79123;-0,607834;1,924249;-6,43292;0,929391;3,381434;5,642583;5,922242;5,319472;5,789183;5,646591;5,66171;6,141908;5,884658;5,736475;-2,633494;-2,532168;2,714681;0,035482;0,016877;0,086923;-0,018757;-0,173769;-0,027635;0,105463;-0,027806
25;86;0,031933;0,301602;0,320735;0,493631;7,88;0,0018;2,546703;31,01947;0;1;0;15,0998;271,113739;377,808044;211,157211;341,423279;297,712494;322,649994;475,98999;387,920013;328,829987;0,07519;0,077935;0;0;0;0;1;0;-3,444112;-1,198647;-1,13714;-0,705967;2,064328;-6,319802;0,9348;3,434615;5,602539;5,934386;5,352603;5,833123;5,696128;5,776568;6,165397;5,960799;5,795541;-2,587731;-2,551882;2,714681;0,045671;0,067049;-0,34591;-0,098133;0,140079;0,113118;0,053181;0,045763
25;87;0,030254;0,323548;0,40678;0,492647;8,01;0,001971;2,574176;33,036205;0;1;0;15,0998;315,729034;384,615387;220,589722;358,632813;318,033539;355,589996;486,359985;411,079987;357,440002;0,088483;0,076415;0;0;0;0;0;1;-3,49812;-1,128408;-0,899483;-0,707962;2,080691;-6,229011;0,945529;3,497604;5,754884;5,952244;5,396305;5,882299;5,762157;5,873778;6,186949;6,018788;5,878967;-2,424943;-2,571571;2,714681;-0,054008;0,070239;0,237657;-0,001995;0,016363;0,090791;0,062989;0,162788
27;81;0,035335;0,26433;0,230889;0,547297;7,39;0,001384;1,44586;18,622408;1;0;0;6,45795;221,07814;325,054504;173,464661;218,88681;209,997101;215,75;368,730011;204,429993;226,130005;0,137963;0,088797;0;0;0;0;0;0;-3,342884;-1,330557;-1,465818;-0,602764;2,000128;-6,582597;0,368704;2,924366;5,398516;5,783993;5,155974;5,388555;5,347094;5,37412;5,910065;5,320226;5,42111;-1,980767;-2,421397;1,865312;;;;;;;;
27;82;0,037154;0,303606;0,206897;0,364198;8;0,001369;1,447983;18,931225;1;0;0;6,45795;223,102066;350,713104;183,617401;230,340683;223,566544;219,970001;369,769989;211,220001;176,589996;0,133128;0,088732;1;0;0;0;0;0;-3,292673;-1,192024;-1,575534;-1,010058;2,079442;-6,593952;0,370172;2,940813;5,407629;5,859969;5,212854;5,439559;5,409709;5,393491;5,912881;5,3529;5,173831;-2,016442;-2,422137;1,865312;0,050211;0,138533;-0,109716;-0,407294;0,079314;-0,011355;0,016447;-0,035675
27;83;0,029441;0,244152;0,40519;0,433498;8,54;0,001435;1,43949;18,747374;1;0;0;6,45795;218,59436;531,475342;189,892105;249,681259;237,875381;251,630005;395,540009;210,940002;227,630005;0,126235;0,088664;0;1;0;0;0;0;-3,52537;-1,409964;-0,903399;-0,835868;2,144761;-6,546772;0,364289;2,931054;5,387218;6,275657;5,246456;5,520185;5,471747;5,52796;5,980252;5,351574;5,427722;-2,069611;-2,422904;1,865312;-0,232697;-0,21794;0,672135;0,174189;0,06532;0,047181;-0,009759;-0,053169
27;84;0,030037;0,247358;0,339806;0,4;8,47;0,001443;1,464968;25,429314;1;0;0;6,45795;248,610703;371,733521;204,766373;264,049408;251,427017;262,51001;417,920013;232,610001;244,820007;0,126014;0,088577;0;0;1;0;0;0;-3,505332;-1,396919;-1,07938;-0,916291;2,136531;-6,541246;0,381834;3,235903;5,515888;5,918177;5,32187;5,576136;5,527153;5,570289;6,03529;5,449363;5,500523;-2,071362;-2,423884;1,865312;0,020038;0,013046;-0,175981;-0,080423;-0,00823;0,005526;0,304849;-0,001751
27;85;0,035528;0,221862;0,357664;0,505102;10,31;0,001424;1,492569;25,134924;1;0;0;6,45795;253,326279;394,522675;205,135742;279,461914;256,4711;268,480011;441,350006;245,929993;273,589996;0,117647;0,087978;0;0;0;1;0;0;-3,337426;-1,5057;-1,028161;-0,682995;2,333114;-6,554278;0,400499;3,224258;5,534678;5,977676;5,323672;5,632866;5,547016;5,592776;6,089838;5,505047;5,61163;-2,140066;-2,430668;1,865312;0,167906;-0,108781;0,051219;0,233296;0,196584;-0,013032;-0,011644;-0,068704
